613,Spyro: Season of Ice,2001,E,2,24
614,Dissidia: Final Fantasy,2008,T,10,16
615,Madden NFL 25,2013,E,1,8
616,Teenage Mutant Ninja Turtles II: The Arcade Game,1990,,9,15
617,Dance Dance Revolution X2,2009,E10+,8,15
618,Prince of Persia: The Sands of Time,2003,T,9,6
619,LEGO Marvel Super Heroes,2013,E10+,9,20
620,The Legend of Zelda: Link's Awakening DX,1998,,11,1
621,Tom Clancy's Rainbow Six: Siege,2015,M,7,6
622,Devil May Cry 3: Dante's Awakening Special Edition,2006,,9,13
623,Forza Motorsport 5,2013,E,3,2
624,Rock Band 2,2008,T,6,8
625,Pro Yakyuu Family Stadium,1986,,1,26
626,Wario Land 3,2000,,2,1
627,BioShock 2,2010,M,7,3
628,High School Musical: Makin' the Cut!,2007,,5,33
629,Star Wars: Knights of the Old Republic,2003,T,4,5
630,Kirby's Pinball Land,1992,,6,1
631,Madden NFL 15,2014,E,1,8
632,Pro Evolution Soccer 2012,2011,E,9,15
633,Saints Row,2006,M,9,29
634,Yu-Gi-Oh: Duel Monsters 4,2000,,4,15
635,ATV Offroad Fury 2,2002,E,3,29
636,Mario & Luigi: Superstar Saga,2003,,4,1
637,Star Wars: Rogue Squadron,1998,,8,1
638,Tennis,1984,,1,1
639,The Sims: House Party,2001,T,8,8
640,Scribblenauts,2009,E10+,5,20
641,Sonic Unleashed,2008,E10+,2,9
642,Syphon Filter 2,2000,,7,4
643,Pokemon Ranger,2006,E,4,1
644,Volleyball,1987,,1,1
645,Skylanders SWAP Force,2013,E10+,2,5
646,Overwatch,2016,T,7,5
647,Hitman: Absolution,2012,M,9,16
648,SimCity 2000,1992,,8,47
649,R.C. Pro-Am,1988,,3,1
650,Super Mario RPG: Legend of the Seven Stars,1996,,4,1
651,Mahjong,1983,,6,1
652,Demon Attack,1981,,7,48
653,Call of Duty: Roads to Victory,2007,T,7,5
654,Dance Dance Revolution Extreme,2004,E,8,15
655,Final Fantasy Tactics Advance,2003,E,4,10
656,Your Shape featuring Jenny McCarthy,2009,E,1,6
657,Project Gotham Racing,2001,E,3,2
658,Need for Speed: Hot Pursuit 2,2002,E,3,8
659,Dynasty Warriors 4,2003,T,9,49
660,Parasite Eve,1998,M,4,10
661,Tetris DS,2006,E,5,1
662,Project Gotham Racing (JP weekly sales),2002,,9,2
663,Scooby-Doo! Night of 100 Frights,2002,,2,29
664,Battlefield: Hardline,2015,M,7,8
665,Devil May Cry 3: Dante's Awakening,2005,M,9,13
666,Derby Stallion,1997,,1,50
667,NBA 2K11,2010,E,9,3
668,Dying Light,2015,M,9,20
669,Yokai Watch,2013,,4,1
670,Dead Rising,2006,M,9,13
671,World of Warcraft: Cataclysm,2010,T,4,5
672,Tetris Worlds,2002,E,5,29
673,Sim Theme Park,1998,E,12,8
674,Mario Party 5,2003,E,6,1
675,Warcraft: Orcs & Humans,1994,,12,5
676,Mario & Luigi: Dream Team,2013,,4,1
677,Portal 2,2011,E10+,7,51
678,Mario Sports Mix,2010,E,1,1
679,Need for Speed: Most Wanted 5-1-0,2005,E10+,3,8
680,Spec Ops: Airborne Commando,2002,,7,3
681,The Sims 2: Pets,2006,E,8,8
682,Dance Dance Revolution: Hottest Party,2007,E10+,8,15
683,DriveClub,2014,E,3,4
684,Yu-Gi-Oh! The Eternal Duelist Soul,2001,,12,15
685,UFC 2009 Undisputed,2009,T,10,29
686,Metal Gear Solid: Peace Walker,2010,T,9,15
687,Kirby's Epic Yarn,2010,,2,1
688,Wipeout: The Game,2009,,6,52
689,Pokemon Mystery Dungeon: Red/Blue Rescue Team,2005,,4,1
690,R4: Ridge Racer Type 4,1998,,3,26
691,Kingdom Hearts: Birth by Sleep,2010,E10+,4,16
692,Tom Clancy's Splinter Cell: Conviction,2010,,9,6
693,SoulCalibur II,2003,T,10,26
694,Sonic Mega Collection,2002,E,6,53
695,Need For Speed: Undercover,2008,T,3,8
696,Toy Story 3: The Video Game,2010,,9,33
697,NBA Jam,1992,,1,39
698,SOCOM: U.S. Navy SEALs: Combined Assault,2006,T,7,4
699,Peter Jackson's King Kong: The Official Game of the Movie,2005,T,9,6
700,Dance Central 2,2011,T,6,2
701,PGR4 - Project Gotham Racing 4,2007,,3,2
702,1080°: TenEighty Snowboarding,1998,,1,1
703,NBA Live 2004,2003,E,1,8
704,Call of Duty 2,2005,T,7,5
705,Rayman Raving Rabbids: TV Party,2008,E10+,6,6
706,Pokémon Mystery Dungeon: Blue Rescue Team,2005,E,4,1
707,Dark Souls,2011,M,4,26
708,Fire Emblem: Awakening,2012,T,4,1
709,Need for Speed: The Run,2011,T,9,8
710,Just Dance 2015,2014,E10+,6,6
711,Dragon Age: Inquisition,2014,M,4,8
712,Super Street Fighter II,1993,,10,1
713,Dead Space,2008,M,9,8
714,Mortal Kombat vs. DC Universe,2008,T,10,40
715,TouchMaster,2007,E10+,5,40
716,Tenchu: Stealth Assassins,1997,M,9,5
717,Kingdom Hearts 358/2 Days,2009,E10+,4,16
718,SimCity,1991,,8,1
719,Need for Speed Rivals,2013,E10+,3,8
720,Spyro: Enter the Dragonfly,2002,E,2,21
721,Devil May Cry 2,2003,M,9,13
722,E.T.: The Extra Terrestrial,1981,,9,11
723,Hot Shots Golf: Open Tee,2004,E10+,1,4
724,Soccer,1985,,1,1
725,Rad Racer,1986,,3,1
726,Forza Horizon,2012,T,3,2
727,Tom Clancy's Rainbow Six: Vegas,2006,M,7,6
728,Crash Nitro Kart,2003,E,3,24
729,Star Wars: Dark Forces,1994,,7,19
730,NBA Street Vol. 2,2003,E,1,8
731,Def Jam Vendetta,2003,T,10,8
732,Kirby Squeak Squad,2006,E,2,1
733,Burnout Paradise,2008,E10+,3,8
734,Who wants to be a millionaire,1999,E,6,33
735,Alleyway,1989,,5,1
736,Scooby Doo and the Cyber Chase,2001,E,11,29
737,Dragon Ball Z: Budokai 3,2004,T,10,11
738,Jet Moto 2,1997,,3,4
739,Tom Clancy's Ghost Recon,2002,M,7,6
740,BioShock Infinite,2013,M,7,3
741,X-Men Legends,2004,T,4,5
742,Mortal Kombat II,1993,,10,31
743,Virtua Fighter 2,1995,,10,9
744,Destiny: The Taken King,2015,T,7,5
745,Tetris DX,1998,,5,1
746,The Legend of Zelda: Oracle of Ages,2001,,9,1
747,Red Faction,2001,M,7,29
748,The Sims: Makin' Magic,2003,T,8,8
749,Mario Party: Island Tour,2013,E,6,1
750,MX Unleashed,2004,E,3,29
751,PaRappa The Rapper,1996,K-A,6,4
752,Mario Party 3,2000,,6,1
753,LittleBigPlanet 3,2014,E,2,4
754,Star Wars Rogue Leader: Rogue Squadron II,2001,T,8,19
755,Mario Super Sluggers,2008,E,1,1
756,Game Party 2,2008,E,6,40
757,Yu-Gi-Oh! Forbidden Memories,1999,,4,15
758,Mortal Kombat: Deception,2004,M,10,40
759,Hot Shots Golf 2,1999,,1,4
760,Medal of Honor: European Assault (All Region sales),2005,,7,8
761,NBA 2K17,2016,E,1,3
762,Toy Story Mania!,2009,E,6,33
763,WCW Nitro,1998,,10,29
764,High School Musical: Sing It!,2007,,6,33
765,Star Fox Adventures,2002,T,11,1
766,FIFA 2000,1998,,1,8
767,Dynasty Warriors 3,2001,T,9,29
768,The Legend of Zelda: Oracle of Seasons,2001,,11,1
769,Ratchet & Clank Future: A Crack in Time,2009,,2,4
770,Shrek 2,2004,E,2,5
771,Turok 2: Seeds of Evil,1997,,2,31
772,The Legend of Dragoon,1999,T,4,4
773,SingStar,2004,,6,4
774,NBA Live 2002,2001,E,1,8
775,Just Cause 3,2015,M,9,16
776,Chrono Cross,1999,T,4,10
777,Jak 3,2004,T,2,4
778,Kingdom Hearts: Chain of Memories,2004,E,4,16
779,Pinball,1984,,9,1
780,Max Payne 3,2012,M,7,3
781,Gran Turismo Concept 2001 Tokyo,2001,,3,54
782,Phineas and Ferb,2009,E,9,33
783,NCAA Football 06,2005,E,1,8
784,"Hey You, Pikachu!",1998,,8,1
785,Rayman Raving Rabbids 2,2007,E10+,6,6
786,2 Games in 1: Sonic Advance & ChuChu Rocket!,2005,,6,29
787,Jet Moto,1996,,3,4
788,Kirby: Triple Deluxe,2014,E,2,1
789,Secret of Mana,1993,,4,10
790,GoldenEye 007 (2010),2010,,9,5
791,Sonic Classic Collection,2010,E,2,9
792,Air Combat,1995,,8,4
793,inFAMOUS 2,2011,T,9,4
794,World of Warcraft: Mists of Pandaria,2012,T,4,5
795,Sonic & Knuckles,1994,,2,9
796,The Sims: Hot Date,2001,T,8,8
797,Demon's Souls,2009,M,4,26
798,The Orange Box,2007,M,7,8
799,DDRMAX2: Dance Dance Revolution,2003,E,8,15
800,Virtua Fighter 4,2002,T,10,9
801,Mafia III,2016,M,9,3
802,Sly 2: Band of Thieves,2004,E,2,4
803,Sonic Advance 2,2002,E,2,9
804,NFL GameDay 2000,1999,,1,44
805,Forza Motorsport 6,2015,E,3,2
806,The Evil Within,2014,M,9,7
807,Metroid Prime 3: Corruption,2007,T,7,1
808,Disney's The Lion King,1994,,2,18
809,Professor Layton and the Mask of Miracle,2011,,5,1
810,Midnight Club II,2003,T,3,3
811,SpongeBob SquarePants: SuperSponge,2001,,9,29
812,The Getaway: Black Monday,2004,M,9,4
813,50 Cent: Bulletproof,2005,M,9,24
814,Final Fantasy II,1991,,4,55
815,Kirby 64: The Crystal Shards,2000,,2,1
816,Dead or Alive 3,2001,T,10,2
817,Dragon Quest Monsters: Joker,2006,E10+,4,16
818,LEGO Star Wars III: The Clone Wars,2011,E10+,9,19
819,Metroid II: Return of Samus,1991,,11,1
820,WWF Attitude,1998,,10,31
821,The SpongeBob SquarePants Movie,2004,E,2,29
822,Golden Sun,2001,E,4,1
823,Sonic the Hedgehog 3,1994,,2,9
824,Kid Icarus,1986,,2,1
825,Def Jam: Fight for NY,2004,M,10,8
826,State of Emergency,2002,M,9,3
827,2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,2007,,9,29
828,The Urbz: Sims in the City,2004,T,8,8
829,Star Wars: Starfighter,2001,T,8,5
830,Madden NFL 2000,1998,,1,8
831,Pro Evolution Soccer,2001,,1,15
832,Madden NFL 17,2016,E,1,8
833,Just Cause 2,2010,M,9,16
834,Disney's Aladdin,1993,,2,13
835,Kirby's Adventure,1993,,2,1
836,Yoshi,1991,,5,1
837,The Elder Scrolls Online,2015,,4,7
838,Crackdown,2007,M,7,2
839,Wii Party U,2013,E,6,1
840,Dance Dance Revolution X,2008,E10+,8,15
841,2 Games in 1: Disney Princess & The Lion King,2004,,6,29
842,Star Wars Episode I: The Phantom Menace,1999,,11,19
843,Xenosaga Episode I: Der Wille zur Macht,2002,T,4,26
844,Kinect Star Wars,2012,T,9,2
845,Dragon's Dogma,2012,M,4,13
846,Cruis'n USA,1996,,3,1
847,Madden NFL 99,1998,,1,8
848,The Order: 1886,2015,M,7,4
849,SSX Tricky,2001,E,1,8
850,Knack,2013,E10+,2,17
851,Twisted Metal III,1998,,9,44
852,Dragon Quest VI: Realms of Revelation,2010,T,4,1
853,Crash Bandicoot: The Huge Adventure,2002,E,2,21
854,The Crew,2014,T,3,6
855,Call of Duty: World at War Final Fronts,2008,,7,5
856,Star Ocean: Till The End of Time,2003,T,4,6
857,Dishonored,2012,M,9,7
858,Toy Story 2: Buzz Lightyear to the Rescue!,1998,,2,5
859,The Beatles: Rock Band,2009,T,6,32
860,Ace Combat 5: The Unsung War,2004,T,8,17
861,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,2006,,6,1
862,Imagine: Teacher,2008,E,8,6
863,Deal or No Deal,2007,E,6,52
864,Super Puyo Puyo,1993,,5,57
865,NCAA Football 07,2006,E,1,8
866,The Sims 3: Late Night Expansion Pack,2010,T,8,8
867,No Man's Sky,2016,T,9,58
868,Ben 10: Protector of Earth,2007,,9,59
869,Cabela's Big Game Hunter 2010,2009,T,1,60
870,SOCOM 3: U.S. Navy SEALs,2005,M,7,4
871,Jampack Winter '99,1999,,6,4
872,WCW vs. nWo: World Tour,1997,,10,29
873,WCW/NWO Thunder,1998,,10,29
874,Dragon Ball Z: The Legacy of Goku,2002,E,4,53
875,Cooking Mama 3: Shop & Chop,2009,,8,12
876,Personal Trainer: Math,2007,E,5,1
877,Game Party 3,2009,E,5,20
878,World Championship Poker: Featuring Howard Lederer - All In,2006,,6,61
879,NFL GameDay 98,1997,,1,4
880,Sonic Colors,2010,E,2,9
881,Yoshi's Cookie,1992,,5,1
882,Time Crisis,1997,,7,26
883,Sid Meier's Civilization V,2010,E10+,12,3
884, Fire Emblem Fates,2015,,4,1
885,The Sims: Superstar,2003,T,8,8
886,Metroid Fusion,2002,E,9,1
887,We Ski,2008,E,1,26
888,Star Wars Battlefront: Renegade Squadron,2007,T,7,19
889,SSX 3,2003,E,1,8
890,Madden NFL 2001,2000,E,1,8
891,Disney's DuckTales,1989,,2,13
892,"Monsters, Inc.",2001,E,11,29
893,PGR: Project Gotham Racing 2,2003,,3,2
894,Spy Hunter,2001,T,3,40
895,NCAA Football 2004,2003,E,1,8
896,Fight Night Round 3,2006,T,10,8
897,StarCraft II: Heart of the Swarm,2013,T,12,5
898,SpongeBob SquarePants: Battle for Bikini Bottom,2003,E,2,29
899,Until Dawn,2015,M,11,17
900,Big Beach Sports,2008,E,1,29
901,Street Fighter II': Special Champion Edition,1992,,10,9
902,SSX,2000,E,1,8
903,Shaun White Snowboarding: Road Trip,2008,E10+,1,6
904,NBA Ballers,2004,E,1,40
905,Saints Row IV,2013,M,9,42
906,NBA Live 2003,2002,E,1,8
907,LEGO Batman 2: DC Super Heroes,2012,E10+,9,20
908,Dragon Ball Z: Budokai Tenkaichi,2005,T,10,11
909,Dark Souls III,2016,M,4,26
910,Ms. Pac-Man,1981,,5,11
911,Kirby's Return to Dreamland,2011,E10+,2,1
912,Mario Party 6,2004,E,6,1
913,Super Scope 6,1991,,7,1
914,Star Wars The Clone Wars: Lightsaber Duels,2008,T,9,19
915,Need for Speed Carbon,2006,E10+,3,8
916,Heavenly Sword,2007,T,9,4
917,Kirby & the Amazing Mirror,2004,,2,1
918,Army of Two,2008,M,7,8
919,Dig Dug,1982,,5,11
920,Tom Clancy's Rainbow Six,1999,,7,62
921,Ghosts 'n Goblins,1986,,9,13
922,Tiger Woods PGA Tour 2003,2002,E,1,8
923,NBA Live 06 (All region sales),2005,,1,8
924,Prince of Persia: Warrior Within,2004,M,9,6
925,Beyond: Two Souls,2013,M,11,4
926,Pikmin,2001,E,12,1
927,Tiger Woods PGA Tour 2004,2003,E,1,8
928,Ape Escape,1999,E,2,4
929,NCAA Football 2005,2004,E,1,8
930,Viva Pinata,2006,E,8,2
931,Tony Hawk's American Wasteland (Old all region sales),2005,,1,5
932,Kinectimals,2010,E,8,2
933,Kirby Air Ride,2003,E,3,1
934,Sled Storm,1998,,3,8
935,Dragon Quest IV: Chapters of the Chosen,2007,E10+,4,16
936,NFL Street 2,2004,E,1,8
937,Yu-Gi-Oh! Duel Monsters,1998,,12,15
938,Super Mario Strikers,2005,E,1,1
939,Buzz! The Music Quiz,2005,,6,4
940,Rage,2011,M,7,7
941,Mario Hoops 3 on 3,2006,E,1,1
942,SpongeBob's Atlantis SquarePantis,2007,E,9,29
943,Dollar Dash,2005,,9,3
944,F-1 World Grand Prix,1998,,3,63
945,River Raid,1981,,7,5
946,Silent Hill,1999,M,9,15
947,Disney Infinity,2013,E10+,9,33
948,ESPN NBA 2K5,2004,E,1,64
949,Diablo,1996,M,4,5
950,Far Cry 2,2008,M,9,6
951,Soul Edge,1996,,10,4
952,NASCAR 2000,1999,,3,8
953,Pokemon Battle Revolution,2006,E,4,1
954,Kingdom Hearts 3D: Dream Drop Distance,2012,E10+,9,16
955,Dance Dance Revolution: Hottest Party 2,2008,E10+,8,15
956,SoulCalibur IV,2008,T,10,6
957,Jampack Summer 2K,2000,,6,4
958,Sonic Generations,2011,E,2,9
959,Spyro 2: Season of Flame,2002,E,2,24
960,Mario Party 10,2015,E,6,1
961,Devil May Cry 4,2008,M,9,13
962,Dead Rising 3,2013,M,9,2
963,NCAA Football 2002,2001,E,1,8
964,Gears of War: Judgment,2013,M,7,2
965,Guitar Hero: On Tour Decades,2008,E10+,6,5
966,Conflict: Desert Storm,2002,T,7,65
967,Mario Party 7,2005,E,6,1
968,Dragon Quest V: Hand of the Heavenly Bride,2008,E10+,4,16
969,High School Musical 3: Senior Year,2008,,6,33
970,Smuggler's Run,2000,T,3,3
971,Carnival Games: Mini Golf,2008,E,1,3
972,Donkey Kong Classics,1988,,2,1
973,Hannah Montana: Music Jam,2007,,9,33
974,Twisted Metal,1995,,9,4
975,Final Fight,1990,,9,13
976,Pokemon Mystery Dungeon: Explorers of Sky,2009,E,4,1
977,Dragon Quest Monsters 2,2001,,4,25
978,Pokemon Pinball: Ruby & Sapphire,2003,,6,1
979,MySims Kingdom,2008,E,8,8
980,LEGO Pirates of the Caribbean: The Video Game,2011,E10+,9,33
981,Stuntman,2002,T,3,11
982,Tom Clancy's Rainbow Six 3,2003,M,7,6
983,007: The World is not Enough,2000,,9,8
984,Spider-Man 2: Enter: Electro,2001,E,9,5
985,Guitar Hero 5,2009,T,6,5
986,Command & Conquer: Tiberian Sun,1999,,12,66
987,Wolfenstein: The New Order,2014,M,7,7
988,Mafia II,2010,M,9,3
989,Moshi Monsters: Moshling Zoo,2011,E,6,5
990,Dark Cloud,2000,T,4,4
991,Warcraft III: The Frozen Throne,2003,T,12,5
992,Active Life: Outdoor Challenge,2008,E,1,11
993,Tom Clancy's Ghost Recon Advanced Warfighter,2006,T,7,6
994,Ratchet & Clank (2016),2016,,2,4
995,MVP Baseball 2005,2005,E,1,8
996,Die Hard Trilogy,1996,,7,30
997,Uncharted: Golden Abyss,2011,T,7,4
998,Go Vacation,2011,E10+,6,26
999,Pro Evolution Soccer 2013,2012,E,1,15
1000,Mortal Kombat 3,1994,,10,31
1001,NFL GameDay 99,1998,,1,44
1002,Mario Golf: Toadstool Tour,2003,E,1,1
1003,Tiger Woods 99 PGA Tour Golf,1997,,1,8
1004,Resident Evil: The Umbrella Chronicles,2007,M,9,13
1005,Knockout Kings,1997,,10,8
1006,The Simpsons Skateboarding,2002,T,1,8
1007,Donkey Kong Country: Tropical Freeze,2014,E,2,1
1008,NASCAR 98,1996,,3,8
1009,Xevious,1984,,7,26
1010,F1 Race,1984,,3,1
1011,NASCAR 99,1998,,3,8
1012,Final Fantasy XIV: A Realm Reborn,2010,,4,16
1013,NBA Live 2000,1998,,1,8
1014,Fight Night Round 4,2009,T,10,8
1015,Super Monkey Ball 2,2002,E,5,11
1016,Pac-Man World 2,2002,E,9,26
1017,Disney Fairies: Tinker Bell,2008,E,11,33
1018,Dead Space 2,2011,M,7,8
1019,Puzzle & Dragons,2013,,4,67
1020,Call of Duty: Modern Warfare: Reflex Edition,2009,,7,5
1021,Mega Man 2,1988,,9,13
1022,Simpsons Wrestling,2001,,10,8
1023,NBA Live 98,1997,,1,8
1024,The Simpsons Game,2007,T,9,8
1025,Football Manager 2012,2011,E,1,9
1026,Ni no Kuni: Wrath of the White Witch,2011,E10+,4,26
1027,Tokyo Xtreme Racer Zero,2000,E,3,68
1028,NFL Blitz,1998,,1,40
1029,Red Faction II,2002,M,7,29
1030,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,1986,,2,69
1031,WWF No Mercy,2000,,10,29
1032,Ice Climber,1985,,2,1
1033,Sonic CD,1993,,2,9
1034,Star Wars: The Force Unleashed II,2010,T,9,19
1035,Pac-Man World,1998,,9,26
1036,Final Fantasy: Crystal Chronicles,2003,T,4,1
1037,Dead Rising 2,2010,M,9,13
1038,Banjo-Tooie,2000,,2,1
1039,Buzz! The BIG Quiz,2006,,6,4
1040,Doom (2016),2016,,7,7
1041,Dirge of Cerberus: Final Fantasy VII,2006,T,7,16
1042,WWF WrestleMania 2000,1999,,10,29
1043,Wario Land II,1997,,2,1
1044,Nintendo World Cup,1990,,1,1
1045,Sonic Rivals 2,2007,E,3,9
1046,Bratz: Forever Diamondz,2006,E,11,29
1047,Resistance 3,2011,M,7,4
1048,Drawn To Life: SpongeBob SquarePants Edition,2008,E,11,29
1049,Disney Sing It: Pop Hits,2009,E,6,33
1050,007: Quantum of Solace,2008,T,9,5
1051,Major League Baseball 2K5,2005,E,1,3
1052,Fight Night 2004,2004,T,10,8
1053,Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,T,9,6
1054,LEGO City Undercover,2013,,2,1
1055,Imagine: Master Chef,2007,E,8,6
1056,Disney Princess,2003,E,2,29
1057,Mario Golf,1999,,9,1
1058,Call of Duty Black Ops: Declassified,2012,M,9,5
1059,Tom Clancy's Ghost Recon: Future Soldier,2012,M,7,6
1060,Xenogears,1998,T,4,10
1061,Super Scribblenauts,2010,E10+,5,20
1062,Midway Arcade Treasures,2003,T,6,40
1063,Triple Play 99,N/A,,1,34
1064,Super Monkey Ball,2001,E,5,11
1065,Mortal Kombat 4,1998,,10,14
1066,New Play Control! Mario Power Tennis,2009,,1,1
1067,Mario Superstar Baseball,2005,E,1,1
1068,Wall-E,2008,E,2,29
1069,WCW vs the World,1998,,10,29
1070,Battlefield: Bad Company,2008,T,7,8
1071,Homefront,2011,M,7,29
1072,Onimusha 3: Demon Siege,2004,M,9,13
1073,Red Dead Revolver,2004,M,7,3
1074,Resident Evil: Outbreak,2003,M,9,13
1075,Tamagotchi,1996,,8,26
1076,4 Nin uchi Mahjong,1984,,6,1
1077,Dragon Ball Z,1993,,10,26
1078,Game de Hakken!! Tamagotchi 2,1997,,8,26
1079,Namco Museum 64,1999,,6,26
1080,LEGO Battles: Ninjago,2011,E,12,20
1081,Tony Hawk's American Wasteland (Weekly american sales),2005,,1,5
1082,The House of the Dead 2 & 3 Return,2008,,7,9
1083,SingStar Pop,2007,E10+,6,4
1084,Kirby Super Star,1996,,2,1
1085,Sonic & Sega All-Stars Racing,2010,,3,9
1086,My Word Coach,2007,E,6,6
1087,Tiger Woods PGA Tour 2005,2004,E,1,8
1088,NCAA Football 2003,2002,E,1,8
1089,Frogger 2: Swampy's Revenge,1999,E,9,28
1090,Kinect Joy Ride,2010,E,3,2
1091,Smarty Pants,2007,E,6,8
1092,SNK vs. Capcom: The Match of the Millennium,2006,,10,9
1093,Disney Princess: Magical Jewels,2007,E,11,33
1094,Classic NES Series: Super Mario Bros.,2004,E,2,1
1095,Triple Play 2000,1999,,1,8
1096,Anno 2070,2011,T,12,6
1097,Hasbro Family Game Night,2008,E,5,8
1098,Sonic Rivals,2006,E,3,9
1099,Cabela's Big Game Hunter,2002,T,1,5
1100,NBA Live 06 (Weekly american sales),2005,,1,8
1101,SimCity (2013),2013,E10+,8,8
1102,The Legend of Zelda: The Minish Cap,2004,E,9,1
1103,NFL Street,2004,E,1,8
1104,Super Metroid,1994,,9,1
1105,Pro Yakyuu Family Stadium '87,1987,,1,26
1106,Tiger Woods PGA Tour 09 All-Play,2008,E,1,8
1107,Metal Gear Rising: Revengeance,2013,M,9,15
1108,Resident Evil (Remake),2002,,9,13
1109,Rayman Raving Rabbids,2006,E,6,6
1110,Dragon Quest Monsters: Joker 2,2010,E,4,16
1111,UFC Undisputed 2010,2010,T,10,29
1112,Medal of Honor: Warfighter,2012,M,9,8
1113,Hello Kitty Party,2007,E,6,71
1114,Knockout Kings 2000,1999,,10,8
1115,Gran Turismo 4 Prologue,2003,,3,4
1116,Twisted Metal: Black,2001,M,3,4
1117,NASCAR 2005: Chase for the Cup,2004,E,3,8
1118,2Xtreme,1996,,1,4
1119,LEGO Indiana Jones 2: The Adventure Continues,2009,E10+,9,5
1120,Ridge Racer,2004,E,3,4
1121,Sonic Advance 3,2004,E,2,29
1122,Colin McRae Rally 3,2002,E,3,35
1123,Forza Horizon 2,2014,E10+,3,2
1124,Inazuma Eleven 2,2009,,4,1
1125,Teenage Mutant Ninja Turtles III: The Manhattan Project,1991,,9,15
1126,Dynasty Warriors 5,2005,T,9,49
1127,Hannah Montana: Spotlight World Tour,2007,,9,33
1128,Injustice: Gods Among Us,2013,T,10,20
1129,Yoshi's New Island,2014,E,2,1
1130,Bravely Default: Flying Fairy,2012,,4,1
1131,Ryse: Son of Rome,2013,M,9,2
1132,Paper Mario,2000,,4,1
1133,Rise of the Tomb Raider,2015,M,11,16
1134,Duke Nukem: Time to Kill,1998,,7,3
1135,Dave Mirra Freestyle BMX 2,2001,T,1,31
1136,Bakugan: Battle Brawlers,2009,E,9,5
1137,Deus Ex: Human Revolution,2011,M,7,16
1138,A Collection of Activision Classic Games for the Atari 2600,1998,,6,5
1139,Final Fantasy XII: Revenant Wings,2007,E10+,4,16
1140,Star Wars Knights of the Old Republic II: The Sith Lords,2004,T,4,5
1141,Pocket Monsters Stadium,1998,,12,1
1142,The Sims 2,2005,T,8,8
1143,Ridge Racer 7,2006,E,3,26
1144,Tom Clancy's Ghost Recon 2,2004,T,7,6
1145,Crash Bandicoot 2: N-Tranced,2003,E,2,24
1146,SingStar Abba,2008,T,6,4
1147,Gradius,1986,,7,15
1148,Dragon Quest III: Soshite Densetsu e...,1996,,4,25
1149,Centipede,1981,,7,11
1150,Dead to Rights,2002,M,7,8
1151,WWE '13,2012,T,9,29
1152,Dance Dance Revolution (Japan),1999,,8,15
1153,Hasbro Family Game Night 2,2009,E,6,8
1154,Madden NFL 98,1997,,1,8
1155,Gardening Mama,2009,E,5,12
1156,MotorStorm: Pacific Rift,2008,T,3,4
1157,Samurai Warriors,2004,T,9,8
1158,Gears of War 4,2016,M,7,2
1159,SaGa Frontier,1997,,4,10
1160,SingStar Party,2004,,6,4
1161,Disney Princess: Enchanted Journey,2007,E,11,33
1162,Test Drive,2002,T,3,11
1163,Metroid: Other M,2010,T,9,1
1164,Crysis 2,2011,M,9,8
1165,Marvel vs. Capcom 3: Fate of Two Worlds,2011,T,10,13
1166,Doom 3,2005,M,7,5
1167,F1 2010,2010,E,3,35
1168,Monster Hunter Freedom,2005,T,4,13
1169,Donkey Kong Jungle Beat,2004,E10+,2,1
1170,Lost Planet: Extreme Condition,2006,T,7,13
1171,Command & Conquer: Red Alert 2,2000,,12,8
1172,Max Payne 2: The Fall of Max Payne,2003,M,7,3
1173,MVP Baseball 2004,2004,E,1,8
1174,Yokai Watch 3,2016,,9,38
1175,Ratchet & Clank: Up Your Arsenal (Weekly american sales),2004,,2,4
